$Green Spring Met year 2005 YC 02/02/2023,,,,,,
",,,",,,,,,
Jday,TAIR,TDEW,WIND,PHI,Cloud,Solar
343.250,4.444444444,2.95,0.44704,0.0174533,0,3.99296392
343.292,4.444444444,2.79,0,1.4137173,0,16.97009666
343.333,7.777777778,3.06,0,5.7421357,0,78.36191693
343.375,12.22222222,6.5,0.44704,0.9599315,0,139.2546167
343.417,15.55555556,4.9,0.44704,1.8500498,0,206.1367624
343.458,17.77777778,5.7,0.44704,2.1816625,0,346.3896201
343.500,16.11111111,8.35,1.78816,4.188792,0,465.6794172
343.542,14.44444444,7.72,2.2352,3.5953798,0,425.2506575
343.583,14.44444444,7.49,2.2352,3.5255666,0,317.9397521
343.625,14.44444444,7.26,2.2352,3.2114072,0,172.6956895
343.667,13.33333333,6.44,1.78816,3.6302864,0,30.94547038
343.708,9.444444444,5.8,0.89408,3.7350062,0,4.49208441
343.750,8.333333333,5.44,0,3.4033935,0,3.99296392
343.792,6.666666667,5.15,0,0.8028518,0,3.99296392
343.833,7.222222222,5.04,0.44704,1.2915442,0,3.49384343
343.875,5.555555556,4.52,0,1.570797,0,3.49384343
343.917,5,4.86,0.44704,1.3439041,0,3.49384343
343.958,5.555555556,5.42,0,1.7104234,0,3.49384343
344.000,5,4.86,0,1.1693711,0,3.49384343
344.042,5.555555556,5.42,1.34112,2.268929,0,3.49384343
344.083,4.444444444,4.3,0.89408,1.396264,0,3.49384343
344.125,5,4.86,0.44704,1.9373163,0,3.49384343
344.167,3.888888889,3.75,0.44704,1.2566376,0,3.99296392
344.208,4.444444444,4.15,0.44704,1.570797,0,3.49384343
344.250,3.888888889,3.75,0.89408,1.0995579,0,3.99296392
344.292,3.333333333,3.19,0.44704,1.4311706,0,29.9472294
344.333,5.555555556,4.52,0,1.8325965,0,155.7255929
344.375,11.11111111,4.34,0,1.1519178,0,286.4951613
344.417,15,6.56,0.44704,0.0349066,0,413.7708862
344.458,17.22222222,5.82,0.89408,4.8171108,0,466.95162
344.500,18.33333333,5.55,0.89408,3.9793524,0,466.9319829
344.542,19.44444444,7.53,0.89408,4.8171108,0,419.2612116
344.583,18.33333333,7.14,1.78816,4.2935118,0,303.4652579
344.625,17.77777778,7.8,2.68224,4.3284184,0,155.2264724
344.667,14.44444444,7.72,2.2352,4.6425778,0,28.94898842
344.708,11.11111111,7.24,0.89408,4.6949377,0,4.49208441
344.750,8.888888889,6.85,0,3.4383001,0,3.99296392
344.792,7.222222222,6.17,0,1.4311706,0,3.99296392
344.833,6.111111111,5.67,0,1.2740909,0,3.49384343
344.875,6.111111111,5.96,0.44704,1.2915442,0,3.49384343
344.917,5.555555556,5.42,0.44704,1.4311706,0,3.49384343
344.958,6.111111111,6.1,0,1.396264,0,3.49384343
345.000,6.111111111,5.96,0,1.570797,0,3.49384343
345.042,6.111111111,4.91,0,0.8552117,0,3.49384343
345.083,5,4.86,0,1.1344645,0,3.99296392
345.125,5.555555556,4.37,0.44704,2.1642092,0,3.49384343
345.167,5.555555556,4.97,0,1.4660772,0,3.49384343
345.208,6.666666667,4.99,0.44704,1.2391843,0,3.99296392
345.250,5.555555556,3.73,0,1.7278767,0,3.99296392
345.292,5.555555556,3.41,0.44704,1.3264508,0,17.96833764
345.333,5.555555556,3.89,0,2.094396,0,101.82058
345.375,10.55555556,6.7,0,1.3613574,0,268.0277031
345.417,15.55555556,6.03,0,2.1816625,0,400.7937535
345.458,17.77777778,5.38,0.89408,3.1765006,0,466.5187628
345.500,16.11111111,7.34,0.89408,4.1189788,0,466.5024687
345.542,18.88888889,7.34,1.78816,4.363325,0,427.2471394
345.583,17.22222222,5.51,1.78816,3.5604732,0,183.1772198
345.625,18.33333333,5.55,1.34112,3.5779265,0,116.2950742
345.667,15,6.04,1.78816,3.5081133,0,35.93667528
345.708,12.22222222,6.71,0.89408,3.5255666,0,4.49208441
345.750,10,6.35,0,5.2010834,0,4.49208441
345.792,8.888888889,6.34,0,1.570797,0,3.99296392
345.833,8.888888889,6.51,0,1.3264508,0,3.99296392
345.875,7.777777778,6.41,0,0.4886924,0,3.99296392
345.917,7.222222222,6.63,0,1.4137173,0,3.99296392
345.958,7.222222222,6.93,0,1.8151432,0,3.99296392
346.000,7.222222222,6.01,0,1.8849564,0,3.49384343
346.042,5.555555556,5.27,0,1.1170112,0,3.49384343
346.083,6.111111111,4.6,0,1.5009838,0,3.49384343
346.125,5.555555556,4.67,0,1.7802366,0,3.49384343
346.167,5,4.12,0.44704,1.570797,0,3.49384343
346.208,5,3.02,0,1.5184371,0,3.49384343
346.250,4.444444444,2.47,0.44704,1.4486239,0,3.99296392
346.292,5.555555556,2.04,0,1.3788107,0,17.96833764
346.333,7.222222222,4.36,0.89408,1.4137173,0,58.89621782
346.375,10,4.38,0,1.1868244,0,97.32849555
346.417,11.66666667,2.42,0,1.6057036,0,161.7150388
346.458,12.77777778,5.22,2.2352,2.094396,0,202.6429189
346.500,11.66666667,6.6,1.78816,2.5481818,0,127.7748454
346.542,12.77777778,5.92,2.68224,3.0717808,0,161.7150388
346.583,13.88888889,6.5,2.2352,2.1816625,0,178.6851354
346.625,12.77777778,5.69,1.78816,3.7524595,0,66.38302517
346.667,11.11111111,7.61,1.34112,3.2114072,0,16.97009666
346.708,9.444444444,7.56,0.44704,3.49066,0,4.49208441
346.750,7.777777778,7.63,0,4.9218306,0,3.99296392
346.792,5.555555556,5.42,0,6.108655,0,3.99296392
346.833,5.555555556,5.42,0,2.7750747,0,3.99296392
346.875,6.111111111,5.96,0,0.2094396,0,3.99296392
346.917,5,4.86,0,0.9250249,0,3.99296392
346.958,5,4.86,0,6.2133748,0,3.99296392
347.000,5.555555556,5.55,0,0.174533,0,3.49384343
347.042,5,4.86,0.44704,0.4537858,0,3.49384343
347.083,4.444444444,4.43,0,6.0213885,0,3.49384343
347.125,3.888888889,3.75,0.44704,0.6806787,0,3.49384343
347.167,4.444444444,4.3,0,6.0213885,0,2.99472294
347.208,3.888888889,3.75,2.68224,0.4014259,0,3.49384343
347.250,2.777777778,2.64,0.89408,4.3458717,0,3.49384343
347.292,2.777777778,2.64,0,6.1784682,0,25.45514499
347.333,6.666666667,4.66,0.44704,6.0737484,0,146.7414241
347.375,9.444444444,5.8,1.34112,5.6374159,0,212.6253287
347.417,12.77777778,5.92,1.78816,5.3058032,0,322.4318365
347.458,15,4.96,1.78816,5.2534433,0,386.3192593
347.500,15.55555556,7.34,1.34112,5.4628829,0,465.8844333
347.542,15,7.31,2.2352,3.6477397,0,432.7374648
347.583,16.11111111,6.81,1.78816,4.7647509,0,312.9485472
347.625,16.11111111,6.54,1.34112,3.5953798,0,167.2053642
347.667,12.77777778,5.69,0.89408,5.2010834,0,24.45690401
347.708,8.888888889,4.71,2.2352,5.934122,0,4.49208441
347.750,7.222222222,4.36,0.44704,5.4628829,0,3.99296392
347.792,5,4.12,0.44704,5.6548692,0,3.49384343
347.833,4.444444444,4.3,0,1.4660772,0,3.49384343
347.875,5,4.86,0,0.5061457,0,3.49384343
347.917,5.555555556,4.82,0,0.1570797,0,3.49384343
347.958,4.444444444,4.15,1.78816,0.4712391,0,3.49384343
348.000,3.888888889,3.75,0.44704,2.094396,0,3.49384343
348.042,2.777777778,2.64,0.44704,1.570797,0,3.49384343
348.083,2.777777778,2.64,0,1.3613574,0,3.49384343
348.125,2.777777778,2.64,0,1.5358904,0,3.49384343
348.167,2.222222222,2.08,0.44704,1.4311706,0,3.49384343
348.208,2.777777778,2.64,0.44704,1.3788107,0,3.49384343
348.250,2.222222222,2.08,0,1.570797,0,3.49384343
348.292,1.666666667,1.53,0.44704,1.4486239,0,16.97009666
348.333,3.333333333,3.19,0,1.6755168,0,70.37598909
348.375,7.777777778,6.41,0,1.5358904,0,163.7115207
348.417,8.333333333,7.73,0,1.7976899,0,168.7027256
348.458,11.66666667,7.39,1.34112,2.2863823,0,145.2440626
348.500,10,8.27,1.34112,2.8797945,0,187.1701838
348.542,7.222222222,7.07,2.2352,3.1590473,0,200.1473165
348.583,8.333333333,7.58,2.2352,2.2514757,0,135.2616528
348.625,9.444444444,6.7,0.89408,2.268929,0,32.44283185
348.667,8.333333333,6.95,1.78816,2.792528,0,13.47625323
348.708,5.555555556,5.42,0,1.7104234,0,3.49384343
348.750,5,4.86,0,1.2740909,0,3.49384343
348.792,3.888888889,3.75,0,4.6251245,0,3.49384343
348.833,4.444444444,4.3,0,2.1293026,0,2.99472294
348.875,5.555555556,5.42,0.44704,0.3316127,0,3.49384343
348.917,5,4.99,0,5.8643088,0,3.49384343
348.958,3.333333333,3.19,0,5.8119489,0,3.99296392
349.000,3.888888889,3.75,0.44704,2.1118493,0,3.99296392
349.042,3.888888889,3.75,0,1.7976899,0,3.49384343
349.083,2.222222222,2.08,0,1.6929701,0,3.99296392
349.125,2.222222222,2.08,0,2.0769427,0,3.99296392
349.167,2.222222222,2.21,0,2.5132752,0,3.99296392
349.208,1.666666667,1.53,0,1.4137173,0,3.99296392
349.250,1.111111111,1.1,0,0.9948381,0,3.99296392
349.292,0.555555556,0.42,0,2.0245828,0,9.9824098
349.333,0,-0.14,0,1.2566376,0,31.44459087
349.375,6.111111111,6.1,0,1.1519178,0,62.88918174
349.417,6.111111111,6.1,0.89408,3.0368742,0,94.8328931
349.458,5,4.99,1.34112,3.6128331,0,114.2985922
349.500,6.111111111,6.1,1.34112,2.4085554,0,154.7273519
349.542,6.666666667,6.52,1.34112,2.7576214,0,126.7766045
349.583,6.111111111,5.96,0.89408,2.4958219,0,130.7695684
349.625,5.555555556,5.55,1.34112,2.443462,0,88.84344722
349.667,5,4.99,1.34112,2.6529016,0,18.96657862
349.708,4.444444444,4.43,1.34112,2.6878082,0,3.99296392
349.750,3.888888889,3.88,1.34112,2.6354483,0,3.99296392
349.792,3.888888889,3.88,0,1.570797,0,3.49384343
349.833,4.444444444,4.43,0.44704,2.0769427,0,3.49384343
349.875,4.444444444,4.43,1.34112,2.2165691,0,3.49384343
349.917,4.444444444,4.43,0.89408,1.8325965,0,3.99296392
349.958,4.444444444,4.43,1.34112,2.5481818,0,3.99296392
350.000,3.888888889,3.88,1.34112,2.5830884,0,3.99296392
350.042,3.888888889,3.88,1.78816,2.2165691,0,3.99296392
350.083,3.333333333,3.32,0.44704,2.0420361,0,3.99296392
350.125,3.333333333,3.32,0.44704,1.8500498,0,3.99296392
350.167,3.333333333,3.32,0.89408,2.7052615,0,3.99296392
350.208,3.333333333,3.32,1.78816,2.7052615,0,3.99296392
350.250,3.333333333,3.32,0.89408,2.2340224,0,3.99296392
350.292,2.777777778,2.77,0.44704,2.0245828,0,11.47977127
350.333,2.777777778,2.77,0.44704,1.5184371,0,44.42172361
350.375,2.777777778,2.77,0.44704,1.396264,0,69.8768686
350.417,3.888888889,3.88,0.44704,1.5533437,0,98.32673653
350.458,3.888888889,3.88,1.78816,3.1241407,0,122.2845201
350.500,4.444444444,4.43,0.89408,3.7350062,0,113.3003512
350.542,4.444444444,4.43,0.89408,3.2288605,0,127.7748454
350.583,4.444444444,4.43,1.78816,3.2637671,0,88.34432673
350.625,4.444444444,4.43,1.78816,3.141594,0,38.93139822
350.667,3.888888889,3.88,0,4.6425778,0,11.97889176
350.708,3.888888889,3.88,0.44704,1.4486239,0,3.99296392
350.750,3.888888889,3.88,1.34112,3.2812204,0,3.99296392
350.792,3.888888889,3.88,1.34112,2.443462,0,3.49384343
350.833,3.888888889,3.88,1.34112,2.3911021,0,3.49384343
350.875,3.333333333,3.32,0.89408,2.3038356,0,3.49384343
350.917,3.333333333,3.32,0.89408,2.4085554,0,3.99296392
350.958,3.333333333,3.32,0.44704,2.4085554,0,3.49384343
351.000,3.333333333,3.32,0.44704,2.0594894,0,3.99296392
351.042,1.666666667,1.66,0,1.4486239,0,3.99296392
351.083,2.777777778,2.77,0,5.4279763,0,3.49384343
351.125,2.777777778,2.77,0,1.7278767,0,3.49384343
351.167,2.222222222,2.21,0.44704,2.443462,0,3.49384343
351.208,2.222222222,2.21,0,3.7873661,0,3.49384343
351.250,2.777777778,2.77,1.34112,4.8694707,0,3.49384343
351.292,2.222222222,2.21,0.89408,1.0821046,0,9.48328931
351.333,2.777777778,2.77,0,1.2391843,0,37.43403675
351.375,5,4.99,1.34112,1.4835305,0,88.34432673
351.417,3.333333333,3.32,1.34112,2.9496077,0,154.7273519
351.458,5,4.99,2.68224,3.1066874,0,223.106859
351.500,8.333333333,4.36,1.78816,2.2340224,0,180.6816174
351.542,7.777777778,6.08,1.34112,1.919863,0,133.2651708
351.583,7.222222222,5.37,2.68224,2.6005417,0,70.37598909
351.625,7.222222222,7.07,2.68224,2.6005417,0,33.44107283
351.667,6.666666667,6.52,0,2.1816625,0,7.98592784
351.708,6.666666667,6.66,0,1.8675031,0,4.49208441
351.750,6.666666667,6.66,1.34112,3.49066,0,4.49208441
351.792,6.666666667,6.66,0.89408,6.2657347,0,4.49208441
351.833,7.222222222,7.21,0.44704,2.1991158,0,3.99296392
351.875,8.333333333,6.79,0.89408,1.3264508,0,3.49384343
351.917,7.777777778,7.63,3.57632,2.1467559,0,4.49208441
351.958,7.222222222,7.21,3.12928,1.9547696,0,3.99296392
352.000,7.777777778,7.77,1.34112,1.9373163,0,4.49208441
352.042,7.777777778,7.77,0,1.6929701,0,3.99296392
352.083,8.333333333,8.18,0.89408,1.74533,0,3.99296392
352.125,8.333333333,8.32,3.57632,1.7802366,0,3.99296392
352.167,8.888888889,8.88,3.57632,2.1293026,0,3.99296392
352.208,9.444444444,9.43,6.25856,1.9722229,0,3.99296392
352.250,9.444444444,9.43,7.15264,2.094396,0,3.99296392
352.292,10,9.99,3.57632,1.8675031,0,6.48856637
352.333,10.55555556,10.41,8.04672,2.1467559,0,58.89621782
352.375,11.11111111,10.18,8.04672,2.1293026,0,115.2968332
352.417,12.22222222,10.12,8.9408,2.1991158,0,72.87159154
352.458,12.22222222,10.8,8.04672,2.1991158,0,49.41292851
352.500,12.22222222,9.95,8.49376,2.2514757,0,218.1156541
352.542,12.22222222,11.44,8.49376,2.094396,0,140.7519782
352.583,11.66666667,11.66,8.9408,2.1118493,0,83.35312183
352.625,11.11111111,11.1,7.59968,2.3387422,0,43.92260312
352.667,11.66666667,11.66,7.59968,2.1467559,0,19.9648196
352.708,12.22222222,11.76,7.15264,2.2863823,0,4.49208441
352.750,12.22222222,11.28,8.04672,2.0769427,0,4.49208441
352.792,12.22222222,12.07,7.59968,2.2165691,0,4.49208441
352.833,12.22222222,12.07,5.81152,2.2514757,0,4.49208441
352.875,11.66666667,11.66,3.12928,1.9373163,0,4.49208441
352.917,11.66666667,11.66,3.12928,2.3911021,0,4.49208441
352.958,12.22222222,12.07,5.36448,2.1293026,0,4.49208441
353.000,12.22222222,11.76,4.4704,2.1816625,0,4.49208441
353.042,12.22222222,11.91,2.2352,1.74533,0,4.49208441
353.083,12.22222222,12.07,1.34112,2.0071295,0,4.49208441
353.125,12.22222222,12.07,1.78816,1.919863,0,4.49208441
353.167,12.22222222,12.07,1.34112,1.8500498,0,4.49208441
353.208,12.22222222,12.07,2.68224,1.6929701,0,4.49208441
353.250,11.11111111,10.96,0.89408,1.3613574,0,4.49208441
353.292,12.22222222,11.6,0.44704,1.0821046,0,13.97537372
353.333,11.66666667,11.52,1.34112,2.1991158,0,115.7959537
353.375,14.44444444,12.48,1.34112,1.9547696,0,179.1842559
353.417,17.22222222,12.13,1.78816,1.9024097,0,211.6270878
353.458,18.33333333,11.87,4.4704,1.9373163,0,325.4265595
353.500,19.44444444,10.71,4.02336,2.0420361,0,205.1385214
353.542,19.44444444,10.44,6.25856,2.094396,0,119.2897971
353.583,19.44444444,10.44,4.4704,2.3387422,0,100.3232185
353.625,19.44444444,9.9,2.2352,1.8849564,0,73.86983252
353.667,17.77777778,11.35,2.2352,2.7401681,0,24.9560245
353.708,15,11.39,1.34112,2.3736488,0,4.49208441
353.750,12.22222222,10.46,0,1.9024097,0,4.49208441
353.792,12.77777778,9.97,0.44704,1.4486239,0,4.49208441
353.833,11.11111111,10.34,0.89408,1.4311706,0,4.49208441
353.875,11.11111111,9.7,0,1.3788107,0,4.49208441
353.917,12.22222222,9.42,0.89408,1.5009838,0,4.49208441
353.958,11.66666667,7.39,1.78816,2.268929,0,4.49208441
354.000,13.33333333,6.9,0.44704,1.7627833,0,4.49208441
354.042,12.77777778,6.81,0.44704,1.6057036,0,4.49208441
354.083,13.33333333,5.5,0.44704,1.8325965,0,4.49208441
354.125,11.11111111,6.26,0.89408,0.9075716,0,3.99296392
354.167,10.55555556,6.13,0,1.5358904,0,3.99296392
354.208,10.55555556,5.73,0.44704,1.221731,0,4.49208441
354.250,10.55555556,5.73,0,1.3264508,0,4.49208441
354.292,10.55555556,5.53,0.44704,1.4137173,0,20.96306058
354.333,12.22222222,6.28,0.44704,1.1170112,0,95.33201359
354.375,15,6.3,2.68224,1.570797,0,297.475812
354.417,20.55555556,7.21,1.34112,1.919863,0,235.5848713
354.458,19.44444444,6.55,2.2352,2.0594894,0,160.2176773
354.500,19.44444444,7.53,0.89408,1.6057036,0,134.7625323
354.542,19.44444444,9.05,1.78816,2.1991158,0,134.2634118
354.583,17.22222222,9.39,1.78816,4.3284184,0,136.2598938
354.625,16.66666667,9.83,1.34112,3.1590473,0,108.8082668
354.667,17.22222222,11.27,1.34112,3.5255666,0,16.97009666
354.708,12.77777778,9.97,0.89408,2.0420361,0,4.49208441
354.750,13.88888889,9.14,0.89408,1.4311706,0,4.49208441
354.792,13.33333333,8.39,0.89408,1.396264,0,4.49208441
354.833,13.33333333,7.98,0.89408,1.0646513,0,4.49208441
354.875,11.11111111,6.66,0.89408,1.5358904,0,4.49208441
354.917,11.11111111,5.85,0.44704,2.0071295,0,4.49208441
354.958,10.55555556,6.13,0.44704,1.9547696,0,4.49208441
355.000,10.55555556,5.33,0.44704,0.2268929,0,4.49208441
355.042,10,5.19,0.44704,1.3439041,0,4.49208441
355.083,11.11111111,4.57,0,1.8500498,0,4.49208441
355.125,11.11111111,4.34,0,1.4486239,0,3.99296392
355.167,11.11111111,4.11,0.89408,1.4835305,0,3.99296392
355.208,10,3.95,0.44704,1.396264,0,3.99296392
355.250,11.11111111,5.01,0,1.1519178,0,3.99296392
355.292,12.77777778,4.73,0,1.4311706,0,14.47449421
355.333,13.88888889,3.65,0,1.8849564,0,64.8856637
355.375,14.44444444,4.44,0,1.2915442,0,121.7853996
355.417,17.22222222,5.82,0,1.5533437,0,113.3003512
355.458,17.77777778,5.7,0,2.6529016,0,111.3038693
355.500,17.22222222,6.72,1.34112,3.1939539,0,79.8592784
355.542,18.33333333,6.2,0.89408,1.8675031,0,77.36367595
355.583,17.22222222,7.57,0.89408,2.1991158,0,53.90501292
355.625,15,10.2,1.34112,1.8849564,0,25.45514499
355.667,15.55555556,8.78,0.89408,1.5358904,0,5.98944588
355.708,15.55555556,8.32,0.44704,1.919863,0,3.99296392
355.750,11.66666667,11.52,1.78816,2.1642092,0,3.99296392
355.792,11.66666667,11.66,0.89408,0.1221731,0,3.49384343
355.833,12.22222222,12.07,2.2352,1.1519178,0,3.99296392
355.875,13.33333333,11.21,1.34112,1.1170112,0,3.99296392
355.917,13.33333333,11.89,2.2352,1.5009838,0,3.99296392
355.958,13.33333333,12.86,1.34112,1.7627833,0,3.99296392
356.000,13.33333333,13.18,2.2352,2.094396,0,4.49208441
356.042,13.88888889,13.88,1.78816,1.5009838,0,4.49208441
356.083,13.88888889,13.74,2.68224,1.4137173,0,4.49208441
356.125,13.33333333,13.18,1.34112,2.1991158,0,4.49208441
356.167,14.44444444,13.65,0.89408,1.396264,0,4.49208441
356.208,14.44444444,13.32,0,2.443462,0,3.99296392
356.250,14.44444444,12.99,0.89408,1.1170112,0,4.49208441
356.292,14.44444444,12.48,1.34112,1.2391843,0,8.48504833
356.333,13.88888889,13.26,0.89408,1.6406102,0,118.7906766
356.375,15.55555556,13.23,0.44704,1.6929701,0,145.7431831
356.417,17.22222222,13.55,1.78816,1.5358904,0,125.7783635
356.458,17.22222222,12.55,1.34112,2.2340224,0,111.3038693
356.500,16.66666667,12.62,2.68224,2.4609153,0,58.89621782
356.542,16.11111111,13.95,2.2352,2.094396,0,34.9384343
356.583,14.44444444,13.97,0.89408,2.0594894,0,31.44459087
356.625,14.44444444,14.28,0.44704,1.8849564,0,28.94898842
356.667,14.44444444,14.28,0.89408,1.570797,0,12.47801225
356.708,14.44444444,14.43,0.89408,5.2185367,0,4.49208441
356.750,14.44444444,14.43,0.44704,1.9024097,0,4.49208441
356.792,14.44444444,14.43,1.78816,2.1467559,0,4.49208441
356.833,14.44444444,14.43,0,1.5882503,0,4.49208441
356.875,15,14.84,0,2.7576214,0,4.49208441
356.917,14.44444444,14.43,0.44704,1.1693711,0,4.49208441
356.958,15,14.84,0.89408,1.1519178,0,4.49208441
357.000,15,14.21,0.44704,1.047198,0,4.49208441
357.042,13.33333333,13.18,0.44704,1.570797,0,4.49208441
357.083,12.22222222,12.07,0,1.2740909,0,4.49208441
357.125,11.66666667,11.52,0.89408,4.9741905,0,4.49208441
357.167,13.33333333,12.55,0,0.4188792,0,4.49208441
357.208,12.77777778,11.84,0.44704,0,0,4.49208441
357.250,12.22222222,11.12,0.44704,6.0562951,0,4.49208441
357.292,12.22222222,10.29,0.44704,5.0440037,0,14.47449421
357.333,11.66666667,10.9,0.44704,5.8468555,0,84.35136281
357.375,15.55555556,11.15,0.44704,0.174533,0,262.5373777
357.417,18.33333333,11.41,0.44704,0.0349066,0,259.5426548
357.458,22.22222222,13.57,1.34112,0.4014259,0,212.6253287
357.500,20,14.36,1.78816,3.5953798,0,139.2546167
357.542,21.66666667,15.04,1.34112,4.6251245,0,75.36719399
357.583,18.88888889,15.56,1.78816,4.4505915,0,58.39709733
357.625,16.66666667,14.5,3.12928,4.3458717,0,30.94547038
357.667,16.11111111,14.98,2.68224,4.7822042,0,9.9824098
357.708,15,14.84,1.78816,5.2185367,0,4.49208441
357.750,14.44444444,14.28,2.2352,5.23599,0,4.49208441
357.792,14.44444444,14.28,1.34112,5.410523,0,4.49208441
357.833,14.44444444,14.43,0.44704,6.1610149,0,4.49208441
357.875,14.44444444,14.43,0,2.9845143,0,4.49208441
357.917,13.88888889,13.88,0.89408,2.8972478,0,4.49208441
357.958,13.88888889,13.88,1.34112,2.3911021,0,4.49208441
358.000,13.88888889,13.74,3.12928,2.3212889,0,4.49208441
358.042,13.88888889,13.88,2.2352,2.1467559,0,4.49208441
358.083,13.33333333,13.32,2.2352,2.1293026,0,4.49208441
358.125,13.33333333,13.32,2.2352,2.6354483,0,4.49208441
358.167,13.33333333,13.32,1.78816,2.443462,0,4.49208441
358.208,11.11111111,9.2,1.34112,1.2566376,0,4.49208441
358.250,10,7.43,0.44704,1.9373163,0,4.49208441
358.292,9.444444444,8.99,0.44704,1.7627833,0,7.48680735
358.333,10.55555556,10.41,0.44704,1.570797,0,24.45690401
358.375,11.11111111,11.1,2.2352,2.1816625,0,45.91908508
358.417,13.88888889,12.11,0.44704,1.8849564,0,80.35839889
358.458,17.22222222,13.55,1.34112,5.23599,0,127.275725
358.500,21.11111111,10.59,1.34112,4.6425778,0,157.2229544
358.542,23.33333333,10.05,0.89408,1.3788107,0,171.6974486
358.583,21.11111111,13.79,1.78816,2.3561955,0,139.2546167
358.625,18.33333333,14.43,2.2352,3.4557534,0,66.38302517
358.667,15.55555556,14.1,1.78816,3.7699128,0,17.96833764
358.708,13.33333333,13.18,1.78816,3.0019676,0,4.49208441
358.750,12.77777778,12.77,1.34112,3.4732067,0,4.49208441
358.792,12.77777778,12.63,0.89408,1.8849564,0,4.49208441
358.833,12.22222222,12.21,2.2352,1.570797,0,4.49208441
358.875,12.22222222,12.21,1.34112,4.4505915,0,4.49208441
358.917,12.77777778,11.18,2.2352,1.570797,0,4.49208441
358.958,12.22222222,8.5,2.68224,1.2915442,0,4.49208441
359.000,11.11111111,10.96,3.12928,3.7175529,0,4.49208441
359.042,10.55555556,10.41,1.34112,5.3756164,0,4.49208441
359.083,8.888888889,8.74,1.34112,0.9250249,0,4.49208441
359.125,10,9.85,0.44704,6.2482814,0,4.49208441
359.167,9.444444444,9.29,0.44704,3.5604732,0,4.49208441
359.208,10,9.08,0,5.0963636,0,4.49208441
359.250,10,8.27,0,1.4660772,0,4.49208441
359.292,10,8.44,0.44704,2.0245828,0,6.48856637
359.333,10,9.85,0.44704,2.0594894,0,24.45690401
359.375,10.55555556,10.55,0.44704,3.2463138,0,42.42524165
359.417,10.55555556,10.41,0.44704,1.8849564,0,104.8153029
359.458,13.88888889,10.69,1.34112,1.4311706,0,128.7730864
359.500,11.11111111,10.96,1.78816,4.2935118,0,129.2722069
359.542,12.77777778,10.67,1.34112,3.1590473,0,64.8856637
359.583,13.33333333,9.58,0.89408,1.9373163,0,49.912049
359.625,13.88888889,9.93,2.2352,2.2514757,0,27.45162695
359.667,12.22222222,11.44,2.2352,2.6878082,0,5.98944588
359.708,11.11111111,10.96,2.68224,2.4260087,0,4.49208441
359.750,11.11111111,10.96,1.78816,2.0420361,0,4.49208441
359.792,11.11111111,10.96,1.78816,1.6406102,0,4.49208441
359.833,11.11111111,10.96,0.89408,1.9373163,0,3.99296392
359.875,10.55555556,10.41,0,1.5533437,0,4.49208441
359.917,10.55555556,10.41,0.44704,1.4137173,0,4.49208441
